class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125
salt,-0.3102742,-0.3015625,-0.2976852,-0.2920212,-0.2878803,-0.2836007,-0.2786312,-0.2746613,-0.272196,-0.2716431,-0.2723798,-0.2731453,-0.2716064,-0.2735373,-0.2736534,-0.2737297,-0.2762648,-0.2771715,-0.2780738,-0.2791226,-0.2813967,-0.2826146,-0.2836067,-0.2842678,-0.2847278,-0.2856322,-0.2856712,-0.2860135,-0.2872836,-0.287954,-0.2880359,-0.2890899,-0.2899872,-0.2904255,-0.291093,-0.2922089,-0.2926894,-0.2933392,-0.2955405,-0.2981844,-0.3017589,-0.3066917,-0.3103885,-0.3133474,-0.3190648,-0.3258059,-0.3330695,-0.3437934,-0.3548367,-0.3599635,-0.3541625,-0.3406411,-0.3282754,-0.3203022,-0.3154325,-0.3117382,-0.3095704,-0.3081746,-0.3072799,-0.3067013,-0.3062969,-0.3059754,-0.3058633,-0.3055494,-0.3052302,-0.3050192,-0.3044801,-0.3042058,-0.3042292,-0.3038604,-0.3037907,-0.304382,-0.3052217,-0.3066502,-0.3089197,-0.3117919,-0.3158641,-0.3220123,-0.3262459,-0.32222,-0.3155965,-0.3141602,-0.3137358,-0.3115473,-0.3087544,-0.3062613,-0.3041823,-0.3010737,-0.2985453,-0.2967334,-0.2952186,-0.2942411,-0.2936672,-0.2937679,-0.294228,-0.2948995,-0.295671,-0.2966909,-0.2976745,-0.2987681,-0.299846,-0.301308,-0.3020399,-0.3024235,-0.3018445,-0.3010981,-0.3004472,-0.300209,-0.2999305,-0.2995548,-0.2996795,-0.2994524,-0.2996054,-0.2997667,-0.2998111,-0.3003305,-0.3007262,-0.3012278,-0.3018621,-0.3019623,-0.3009251,-0.3005666,-0.3016708,-0.3025346,-0.303533
salt,-0.3198203,-0.3112056,-0.3068209,-0.3010752,-0.2969086,-0.2924694,-0.2869972,-0.283338,-0.2806592,-0.2800035,-0.2801262,-0.2810323,-0.2806061,-0.2817905,-0.2815369,-0.2820472,-0.2847481,-0.2857434,-0.2864056,-0.2875083,-0.2895418,-0.291119,-0.2917906,-0.2928157,-0.2931785,-0.2937408,-0.2938621,-0.2944622,-0.2953653,-0.2958069,-0.2963412,-0.297225,-0.2979346,-0.2985165,-0.2991574,-0.3002167,-0.3007986,-0.3015272,-0.3034782,-0.3062085,-0.3099765,-0.3151087,-0.3187263,-0.321637,-0.3276659,-0.3344748,-0.3420027,-0.3528859,-0.3641071,-0.3693877,-0.3636569,-0.3495356,-0.3369604,-0.3286535,-0.3234717,-0.319903,-0.3176171,-0.3160341,-0.3150859,-0.3144897,-0.3140864,-0.313696,-0.3134619,-0.3131494,-0.3126716,-0.312358,-0.3118508,-0.3115168,-0.3113933,-0.3109695,-0.3107612,-0.3112798,-0.312159,-0.3134972,-0.3157355,-0.3185286,-0.3225347,-0.3286895,-0.3326539,-0.3280718,-0.3208101,-0.3188528,-0.3181323,-0.3156015,-0.3124408,-0.309841,-0.3075202,-0.3043274,-0.3017821,-0.2999443,-0.2984799,-0.2975619,-0.2971386,-0.2973685,-0.2979725,-0.2988397,-0.2997695,-0.300936,-0.3020802,-0.303305,-0.3045487,-0.306077,-0.3069308,-0.3073933,-0.3068013,-0.306037,-0.3054482,-0.3052176,-0.3049074,-0.3045323,-0.3047076,-0.3044733,-0.3045694,-0.3047536,-0.304832,-0.3053369,-0.3057012,-0.3062611,-0.3069438,-0.3070222,-0.3058651,-0.3054619,-0.3065599,-0.3074838,-0.3086072
salt,-0.3199047,-0.3115062,-0.3059083,-0.3008545,-0.2969809,-0.2919472,-0.28706,-0.283454,-0.2806794,-0.2795651,-0.280316,-0.2810595,-0.2800912,-0.2815607,-0.2814907,-0.2819469,-0.2845678,-0.2854397,-0.2864874,-0.2872148,-0.2893754,-0.2909404,-0.2917214,-0.2923771,-0.292731,-0.2932948,-0.2934951,-0.2940951,-0.2949301,-0.2954952,-0.2958905,-0.296915,-0.2977262,-0.2983185,-0.2988289,-0.299933,-0.300479,-0.3012226,-0.3032603,-0.3058468,-0.3096054,-0.3147207,-0.3183312,-0.3212717,-0.3273249,-0.334234,-0.3415914,-0.3524632,-0.3638071,-0.3691353,-0.3632658,-0.3492755,-0.3365912,-0.3282845,-0.3232641,-0.3195513,-0.3172131,-0.3156543,-0.3148027,-0.3141539,-0.3136777,-0.313222,-0.313009,-0.3127161,-0.3122789,-0.3119606,-0.3114408,-0.3111186,-0.3109438,-0.3104993,-0.3104127,-0.3108718,-0.3116836,-0.3130926,-0.3152838,-0.3181292,-0.3221702,-0.3283244,-0.3323044,-0.3277206,-0.320495,-0.3185347,-0.3177474,-0.3152539,-0.312124,-0.3094968,-0.3072531,-0.3040643,-0.3014762,-0.2996843,-0.2981587,-0.2973002,-0.2968628,-0.2970752,-0.2977071,-0.2985709,-0.2994566,-0.3006444,-0.3018751,-0.3030077,-0.3042434,-0.3057745,-0.3066081,-0.3070568,-0.3064807,-0.3057107,-0.3051367,-0.3048714,-0.3045534,-0.3042041,-0.3043674,-0.3041322,-0.3042051,-0.3044001,-0.3044633,-0.3049597,-0.3053961,-0.3058957,-0.3065506,-0.3066557,-0.3054783,-0.3050586,-0.3061642,-0.3070911,-0.3082476
salt,-0.3214168,-0.3128987,-0.3080004,-0.3027171,-0.2986021,-0.2938997,-0.2886479,-0.284628,-0.2824792,-0.2812436,-0.2821674,-0.2826762,-0.2816243,-0.283397,-0.2834487,-0.2836828,-0.2859913,-0.2871851,-0.2879361,-0.2889684,-0.2910987,-0.2923015,-0.2935472,-0.2941399,-0.2944081,-0.2949749,-0.2950697,-0.2954049,-0.2964769,-0.2972537,-0.2976339,-0.2984366,-0.2992158,-0.2997665,-0.300323,-0.3014035,-0.3019778,-0.3027872,-0.3046618,-0.3072786,-0.3109762,-0.316056,-0.3196378,-0.3226171,-0.3286254,-0.3353346,-0.3426931,-0.3536177,-0.3647941,-0.3699768,-0.364156,-0.3502644,-0.3376152,-0.3293613,-0.3242932,-0.3207602,-0.318443,-0.3169446,-0.3159994,-0.3153946,-0.3149432,-0.3145645,-0.3142983,-0.3139807,-0.3135454,-0.3132789,-0.3127652,-0.3123797,-0.3122805,-0.3118218,-0.3116839,-0.31217,-0.3129698,-0.3142964,-0.3164994,-0.3192945,-0.3232696,-0.3293309,-0.3332353,-0.3286355,-0.3214816,-0.3195663,-0.3187339,-0.3162397,-0.3131246,-0.3105026,-0.3082451,-0.3050725,-0.3025896,-0.3007471,-0.2993477,-0.2983926,-0.2979804,-0.2982101,-0.2988199,-0.2997339,-0.3005832,-0.3017715,-0.3029586,-0.3041127,-0.3053581,-0.3068813,-0.3077083,-0.3081367,-0.3075472,-0.3068525,-0.3062368,-0.3059818,-0.3056572,-0.3053132,-0.3054911,-0.3052351,-0.3053582,-0.3055291,-0.305615,-0.3061069,-0.3065191,-0.3070183,-0.307688,-0.3077823,-0.3065901,-0.3061826,-0.3072585,-0.3082143,-0.3093923
salt,-0.3259212,-0.3167196,-0.312051,-0.3074909,-0.3024239,-0.2981663,-0.2932165,-0.2894507,-0.2867449,-0.2856516,-0.286967,-0.2874559,-0.2862736,-0.2875733,-0.2877033,-0.2883007,-0.2904677,-0.2915686,-0.2923678,-0.2934353,-0.2956017,-0.2969217,-0.2975478,-0.2983549,-0.2988041,-0.2995897,-0.2996467,-0.299961,-0.3011794,-0.3017769,-0.3018036,-0.3028852,-0.3038422,-0.3042344,-0.3047422,-0.305758,-0.3063905,-0.3070913,-0.3091308,-0.311861,-0.3155695,-0.3204487,-0.3240565,-0.3271545,-0.3331285,-0.3399091,-0.3472714,-0.3580488,-0.36934,-0.3745297,-0.368674,-0.3546948,-0.3420349,-0.3337943,-0.328715,-0.3250217,-0.322658,-0.3212142,-0.3202603,-0.3195332,-0.3190604,-0.3186211,-0.3183827,-0.3179808,-0.3175125,-0.3172655,-0.3166558,-0.3162513,-0.3160519,-0.3155607,-0.315372,-0.3158184,-0.3166469,-0.3179172,-0.3201267,-0.3229135,-0.3267653,-0.3327994,-0.3366878,-0.3320145,-0.3246735,-0.322674,-0.3218549,-0.3192933,-0.3161256,-0.3134339,-0.3111376,-0.3079327,-0.3053826,-0.303546,-0.3021024,-0.301157,-0.3007515,-0.3009808,-0.3015819,-0.3023819,-0.30321,-0.3044046,-0.3055662,-0.3066765,-0.3078788,-0.3094398,-0.3102475,-0.3106125,-0.3100353,-0.3092706,-0.3086233,-0.3083417,-0.308007,-0.3076334,-0.3077677,-0.3074903,-0.3075958,-0.3077637,-0.3078225,-0.3082931,-0.3087141,-0.3092055,-0.3098753,-0.3099859,-0.3087167,-0.3082004,-0.3092547,-0.3102248,-0.3113504
salt,-0.3249359,-0.3168289,-0.3119292,-0.3065809,-0.3021439,-0.2974325,-0.2924252,-0.2886161,-0.2857595,-0.2846914,-0.2857036,-0.2864041,-0.2855696,-0.2867254,-0.2869658,-0.2871014,-0.2897298,-0.2907043,-0.2912223,-0.2921578,-0.2944036,-0.2958106,-0.2966183,-0.2975845,-0.2978737,-0.2984255,-0.2987717,-0.2989885,-0.2999334,-0.3005507,-0.3009131,-0.3019488,-0.3026182,-0.3031371,-0.3039745,-0.3048017,-0.3051997,-0.3061994,-0.3082318,-0.3108896,-0.3146523,-0.3196629,-0.3233025,-0.3262204,-0.3322644,-0.339002,-0.3463627,-0.3572526,-0.3684529,-0.3736531,-0.3677185,-0.3537125,-0.3410815,-0.3327558,-0.3275432,-0.3239883,-0.3215314,-0.319928,-0.3190371,-0.3183728,-0.3178713,-0.3174616,-0.3172334,-0.3168924,-0.316327,-0.315943,-0.315396,-0.3150039,-0.314802,-0.3143134,-0.314146,-0.3146144,-0.3153947,-0.3166514,-0.3188194,-0.3216108,-0.3254406,-0.3315549,-0.3354647,-0.3307636,-0.3234422,-0.3214194,-0.3206319,-0.3180986,-0.3149246,-0.3122555,-0.3099242,-0.3067445,-0.3042246,-0.3023941,-0.300975,-0.3000484,-0.2996586,-0.2999203,-0.3004448,-0.3013327,-0.3022451,-0.303382,-0.3045655,-0.3057227,-0.3069337,-0.3084885,-0.30931,-0.3097309,-0.3091611,-0.3083806,-0.3077263,-0.3075123,-0.3071723,-0.3068012,-0.3069779,-0.3067224,-0.3068047,-0.3069692,-0.3070411,-0.3075227,-0.3079483,-0.3084824,-0.3091537,-0.3092638,-0.3080167,-0.3075621,-0.3086423,-0.3095869,-0.3106976
salt,-0.3124686,-0.3039742,-0.3001845,-0.2945006,-0.2900535,-0.2863819,-0.2811172,-0.2774123,-0.2748181,-0.2742062,-0.2749233,-0.2752051,-0.2743092,-0.2759457,-0.2758591,-0.2762574,-0.2787205,-0.2796995,-0.2807469,-0.2820568,-0.283926,-0.2853745,-0.2860911,-0.2868851,-0.2873508,-0.2880344,-0.2882667,-0.2887385,-0.2897294,-0.2904304,-0.2905767,-0.2917029,-0.2924275,-0.2928866,-0.2935392,-0.2946303,-0.2950006,-0.2956272,-0.2978592,-0.3004369,-0.3041121,-0.3092724,-0.312986,-0.3158756,-0.3219267,-0.328748,-0.3361621,-0.3471738,-0.358551,-0.3637294,-0.3579421,-0.3440263,-0.3314361,-0.3232791,-0.318325,-0.3146732,-0.3124113,-0.3109739,-0.3100446,-0.3095476,-0.3092411,-0.3088886,-0.3087811,-0.3084806,-0.308176,-0.3079806,-0.3074685,-0.3072621,-0.3072478,-0.3068191,-0.3068112,-0.3074279,-0.3082342,-0.3096769,-0.3120153,-0.3148861,-0.3189065,-0.3251618,-0.3292873,-0.324758,-0.3176448,-0.3158205,-0.3152957,-0.3128927,-0.309895,-0.3074554,-0.3053264,-0.3021967,-0.2996996,-0.2979993,-0.2966054,-0.2957568,-0.2953936,-0.2957248,-0.2963988,-0.2973046,-0.2982451,-0.2994879,-0.3007086,-0.3019059,-0.3031871,-0.3047739,-0.305654,-0.3061277,-0.3056311,-0.3048826,-0.3043236,-0.3041508,-0.3039076,-0.3035873,-0.3037254,-0.3035376,-0.3036839,-0.3038534,-0.3039294,-0.3044755,-0.304866,-0.3053738,-0.3061103,-0.3061512,-0.3051931,-0.3051039,-0.306272,-0.3073051,-0.3084405
salt,-0.3093975,-0.30152,-0.2966965,-0.2905549,-0.2868067,-0.2830034,-0.2776761,-0.2742248,-0.2719196,-0.2707204,-0.271387,-0.2718216,-0.2713877,-0.2728875,-0.2727728,-0.2732524,-0.2757295,-0.2763651,-0.2773589,-0.2787431,-0.2807826,-0.282355,-0.2829831,-0.2838314,-0.284573,-0.2850909,-0.2852073,-0.2857174,-0.2867959,-0.2874506,-0.2878115,-0.2887608,-0.2895742,-0.2901146,-0.2907712,-0.2917522,-0.292279,-0.293207,-0.2952137,-0.2978903,-0.3015942,-0.306595,-0.3103101,-0.3133899,-0.3195084,-0.3263989,-0.3337611,-0.3448143,-0.3563357,-0.3616261,-0.3556767,-0.341741,-0.3291616,-0.3208996,-0.3159178,-0.3123553,-0.3100858,-0.3086183,-0.307739,-0.3072202,-0.3068136,-0.3064322,-0.3063755,-0.3061484,-0.3057147,-0.3055729,-0.305119,-0.3048419,-0.3048519,-0.3044667,-0.3043808,-0.304975,-0.3058611,-0.3073279,-0.309639,-0.3125555,-0.3167155,-0.3229419,-0.3270438,-0.3226101,-0.3154647,-0.3137009,-0.3130878,-0.3107103,-0.3077531,-0.3052636,-0.3030987,-0.2999904,-0.2975265,-0.2958335,-0.2943652,-0.2935164,-0.2931291,-0.2934275,-0.2940889,-0.2949987,-0.2959596,-0.297164,-0.29836,-0.2996252,-0.3009068,-0.3024728,-0.3033703,-0.3038403,-0.3033108,-0.3025572,-0.3020382,-0.3018299,-0.3015677,-0.3012424,-0.3014238,-0.3011955,-0.3013237,-0.3015952,-0.3016953,-0.3021807,-0.3026169,-0.3031614,-0.3038631,-0.3039255,-0.3030062,-0.3028946,-0.3040355,-0.305029,-0.3062488
salt,-0.310598,-0.3020706,-0.2982338,-0.292999,-0.2885589,-0.2846111,-0.2798436,-0.2759332,-0.273041,-0.2725028,-0.2735399,-0.2743998,-0.273477,-0.2750767,-0.274986,-0.2754511,-0.2777311,-0.2788788,-0.2794762,-0.2807372,-0.282945,-0.2841503,-0.2850133,-0.2859652,-0.2866002,-0.2873604,-0.2874775,-0.28793,-0.2888953,-0.2894504,-0.2897501,-0.2909441,-0.2914888,-0.2921295,-0.2928006,-0.29377,-0.2942693,-0.2949308,-0.2969402,-0.2996084,-0.3032253,-0.3081442,-0.3117775,-0.3147146,-0.3206811,-0.3272816,-0.3345669,-0.3453966,-0.3564983,-0.361671,-0.3559454,-0.3423162,-0.3298733,-0.3218522,-0.3168879,-0.3133819,-0.3111598,-0.3097314,-0.3088283,-0.3082606,-0.3079347,-0.307547,-0.3073638,-0.3071776,-0.3067192,-0.3065564,-0.3060461,-0.3057827,-0.3057368,-0.3053734,-0.3052406,-0.3058612,-0.3066708,-0.3079613,-0.3102284,-0.3129913,-0.3169397,-0.3230135,-0.3269717,-0.322588,-0.3155297,-0.3137317,-0.313102,-0.3107408,-0.3076971,-0.305305,-0.3032502,-0.3001505,-0.2976931,-0.2960257,-0.2946315,-0.2937925,-0.2934758,-0.2937445,-0.2944087,-0.2952793,-0.296234,-0.2974218,-0.2985957,-0.2997698,-0.3010165,-0.3025237,-0.3033296,-0.3038074,-0.3032984,-0.3025744,-0.3019924,-0.3018162,-0.3015403,-0.3012255,-0.3013706,-0.3011534,-0.3012924,-0.3014449,-0.3015192,-0.3020127,-0.3024259,-0.302943,-0.3035999,-0.3036518,-0.3025678,-0.30232,-0.3034078,-0.3043621,-0.3054587
cream-tartar,0.3879171,0.3556084,0.3290573,0.3125278,0.28643,0.2620587,0.2449201,0.2337151,0.2255822,0.223144,0.2220386,0.2202886,0.2194139,0.2202415,0.2212714,0.2238839,0.227239,0.2315452,0.2347515,0.2373014,0.239351,0.2400715,0.2401827,0.2401935,0.2401901,0.2405495,0.2395401,0.239407,0.2410199,0.2415178,0.2423743,0.2425444,0.2421684,0.2415209,0.2402328,0.2406666,0.2427423,0.2471291,0.2545966,0.2674559,0.2857824,0.2977704,0.2950048,0.2888319,0.2854498,0.2861913,0.2915073,0.2969766,0.3007863,0.3023409,0.3006832,0.2966776,0.2948294,0.2962484,0.2990395,0.3031369,0.307375,0.3122793,0.317339,0.3209682,0.3217222,0.3207214,0.3199414,0.3185519,0.3166992,0.3159191,0.3159204,0.3159238,0.3170355,0.3186164,0.3215584,0.3262136,0.3314204,0.3370796,0.3424535,0.3473654,0.3513734,0.356532,0.3628597,0.3680838,0.370358,0.3717262,0.3751068,0.3784529,0.3819681,0.3858702,0.3900906,0.3941107,0.3986957,0.4049461,0.4114858,0.4187043,0.4266083,0.4358489,0.4466398,0.4586935,0.4715579,0.4850289,0.4967142,0.505975,0.5144005,0.5244381,0.5362077,0.5492018,0.5640457,0.5785694,0.5909337,0.5992756,0.6030642,0.6041385,0.6042247,0.6025218,0.5981489,0.5908262,0.5818637,0.5748451,0.5707231,0.5688415,0.5678523,0.5669716,0.5645902,0.562642,0.5627743,0.5639952,0.5645281
cream-tartar,0.3632888,0.3317502,0.3016804,0.285464,0.2602055,0.236782,0.2210498,0.2101375,0.2020508,0.1993344,0.1975541,0.1953023,0.1937672,0.1930802,0.1933979,0.1939466,0.1968312,0.2003964,0.2012422,0.2032518,0.2044676,0.204234,0.2030445,0.2025907,0.2023997,0.2022878,0.2011293,0.2003658,0.2016167,0.2010162,0.2011485,0.2006702,0.2007873,0.1988562,0.1979019,0.1981049,0.1993286,0.2033819,0.2086519,0.2193798,0.2341949,0.2434267,0.2393314,0.2320398,0.2273628,0.2266077,0.2297327,0.2333052,0.236841,0.2383497,0.2361231,0.2321914,0.2319378,0.2345854,0.2386257,0.2430179,0.2473418,0.2529577,0.2578193,0.260934,0.2615464,0.2604829,0.2591368,0.2574794,0.2557908,0.2544546,0.2540521,0.2540874,0.2544798,0.2560316,0.258752,0.2628473,0.2674696,0.272179,0.2769289,0.2808638,0.2839689,0.2880982,0.2939173,0.2986937,0.300469,0.302165,0.3052718,0.3087452,0.3123049,0.3162092,0.3202817,0.3242197,0.3292763,0.3354654,0.3427797,0.3500715,0.3583717,0.3684841,0.3797995,0.3926288,0.4064915,0.4210688,0.4335975,0.4433659,0.4523313,0.4636214,0.4763193,0.4906878,0.507242,0.5232715,0.537129,0.5461299,0.5505238,0.5515352,0.5516667,0.5496578,0.5443198,0.5358629,0.5259523,0.5178884,0.5132902,0.5115612,0.5107173,0.5099289,0.5081257,0.5070411,0.5078295,0.5093051,0.5108814
cream-tartar,0.3783927,0.3495597,0.3192531,0.300983,0.2753572,0.2528297,0.2364132,0.2253065,0.2175973,0.2146872,0.2114991,0.2080784,0.2083545,0.2079649,0.2078396,0.2096518,0.2125258,0.2154963,0.2168643,0.2191163,0.2215428,0.2208617,0.219946,0.2199411,0.2193369,0.2183164,0.2177229,0.2176504,0.2184725,0.2174708,0.2183331,0.2187342,0.2176145,0.2159282,0.2152716,0.2156247,0.2168866,0.2211005,0.2270494,0.2381253,0.2532533,0.2635561,0.2598698,0.2518673,0.2472275,0.2473222,0.2503918,0.2541186,0.2572968,0.2587079,0.2564861,0.2528577,0.2525956,0.2553005,0.2586889,0.2634121,0.2679681,0.2727295,0.2778502,0.2811912,0.2818156,0.2807223,0.2792434,0.2776244,0.2756964,0.2744313,0.2742813,0.2743861,0.2748229,0.2760946,0.2789426,0.2830806,0.2875751,0.2923968,0.2972818,0.301025,0.3040964,0.3081643,0.3138359,0.318395,0.3206284,0.3220217,0.3247998,0.3282861,0.3316198,0.3358346,0.3396679,0.3438355,0.3488813,0.3550285,0.3623037,0.3693921,0.3777471,0.3875876,0.3985729,0.4113774,0.4249764,0.4392567,0.4512809,0.461225,0.4701167,0.4806459,0.4930342,0.507286,0.5230439,0.5388537,0.5522773,0.5615424,0.5654434,0.5661477,0.5665792,0.5644574,0.5594641,0.5513533,0.5415965,0.5339317,0.5293145,0.5275726,0.5266663,0.5259489,0.5240743,0.5228742,0.5234352,0.524761,0.526179
cream-tartar,0.3743067,0.342334,0.3142843,0.2975158,0.2727982,0.24929,0.2327566,0.2220034,0.2145927,0.2114234,0.2083588,0.2062456,0.2049129,0.2044449,0.2059363,0.2059828,0.2088605,0.212239,0.2148948,0.2166567,0.2172694,0.2175925,0.2174621,0.2165907,0.2162226,0.215998,0.2158285,0.2151639,0.2157044,0.2159136,0.2157335,0.2162843,0.215484,0.2143628,0.2136701,0.2131161,0.2147837,0.2186386,0.2247131,0.2364575,0.2516054,0.2615611,0.2575014,0.2500195,0.2458041,0.2446142,0.2477385,0.2521584,0.2547731,0.2563446,0.2545073,0.2515156,0.2515031,0.2542758,0.2580536,0.2623674,0.2670886,0.2723464,0.2774459,0.2809205,0.2812784,0.2801901,0.2791388,0.2773636,0.2756642,0.2745524,0.2741992,0.2741706,0.2749868,0.2764643,0.2790379,0.2832852,0.2878743,0.2928652,0.2974359,0.3010683,0.3042189,0.3083203,0.3135596,0.318729,0.3207218,0.3219835,0.3249929,0.328315,0.3318281,0.3359598,0.3402494,0.3444885,0.3492949,0.3559774,0.3629455,0.3704414,0.3788263,0.3884623,0.3999185,0.4127405,0.4261969,0.4404767,0.4527956,0.462404,0.4713243,0.4820547,0.4943757,0.5085185,0.5243922,0.5402964,0.5538347,0.5626041,0.5667568,0.5680371,0.5679236,0.5661272,0.5611961,0.5531623,0.5436068,0.535821,0.5315603,0.5297694,0.529101,0.5281624,0.5264994,0.5251455,0.5255981,0.5269194,0.5285327
cream-tartar,0.3735283,0.3447393,0.3106076,0.2933284,0.2714334,0.2457201,0.2307481,0.2212829,0.2121203,0.2079604,0.2067822,0.204626,0.2033814,0.2023681,0.2031995,0.2054867,0.2071232,0.2106985,0.2127727,0.2144207,0.2148972,0.2154204,0.2164484,0.2152654,0.2148388,0.214978,0.2140417,0.2131241,0.2144069,0.2146517,0.2150481,0.2145925,0.2141881,0.2133034,0.2120095,0.2121994,0.2135108,0.2176563,0.2234708,0.2343977,0.2501999,0.259968,0.2554533,0.2484244,0.2442488,0.2430213,0.2461121,0.2504058,0.2532825,0.2540269,0.2525027,0.2494962,0.2491599,0.2519852,0.2562198,0.2609971,0.2653265,0.2704456,0.2755894,0.2791526,0.2796256,0.2784774,0.2774141,0.2754806,0.2738872,0.2727629,0.2724188,0.2724848,0.2730567,0.2746866,0.2775458,0.2814749,0.2861791,0.2911804,0.2955644,0.2994327,0.3026871,0.3064781,0.3117169,0.3166601,0.3189123,0.3202268,0.3227872,0.3264532,0.3303868,0.3340122,0.338104,0.3424096,0.347865,0.3540643,0.3610489,0.3687031,0.3770168,0.3868002,0.3982309,0.4107911,0.4244452,0.4388238,0.4510677,0.4609029,0.4694767,0.4806191,0.4929954,0.506961,0.5231506,0.5387627,0.552399,0.5612763,0.5652027,0.5665917,0.5666468,0.5647182,0.5597693,0.5518788,0.5423003,0.5343617,0.5302305,0.5284914,0.5275622,0.5269326,0.5252861,0.523865,0.5242773,0.5257269,0.5273953
cream-tartar,0.3619735,0.3313128,0.3050874,0.2854228,0.2608352,0.2360936,0.2220429,0.2095801,0.199944,0.1965007,0.1960494,0.194794,0.1930468,0.1928332,0.1942263,0.1951209,0.1986889,0.2041506,0.205614,0.2072292,0.2105997,0.2110016,0.2103404,0.210173,0.2102007,0.2101249,0.2093523,0.209667,0.2111732,0.2117602,0.2114242,0.2120294,0.2119022,0.2098305,0.2095765,0.2109119,0.212678,0.2162262,0.2235608,0.2367033,0.2535846,0.2658672,0.263514,0.2567816,0.2547322,0.2560052,0.2614426,0.2682067,0.2728249,0.2756248,0.2730661,0.2671059,0.2640177,0.2645435,0.2671714,0.27019,0.274308,0.2797249,0.2842959,0.2875614,0.2886305,0.2874399,0.2859888,0.2843922,0.2831136,0.282082,0.2816658,0.282133,0.2828579,0.2842723,0.2873226,0.2919722,0.2969991,0.3025503,0.3080502,0.3135432,0.3181041,0.3240558,0.3315405,0.3367018,0.3384657,0.3400914,0.3439502,0.3474891,0.3503141,0.3544437,0.3580186,0.3613716,0.3658641,0.371776,0.3782458,0.3848012,0.3924285,0.4017393,0.412414,0.4242534,0.4371979,0.4511575,0.4628364,0.4721472,0.4806079,0.4909965,0.5028549,0.5162407,0.5314919,0.5461866,0.5584657,0.5671496,0.5711148,0.5715348,0.5718026,0.5703597,0.5659484,0.5584403,0.5493351,0.5422937,0.5382592,0.53666,0.5358958,0.5351703,0.5332192,0.5317947,0.5324357,0.5337511,0.5348649
cream-tartar,0.3618623,0.3293695,0.2999438,0.2833027,0.25827,0.2321087,0.2167594,0.2059615,0.1954305,0.1910259,0.1925434,0.1911177,0.1889585,0.1889095,0.1904221,0.1929087,0.1945545,0.2000406,0.2025144,0.2039962,0.2070741,0.2081005,0.2085594,0.2080581,0.2075156,0.208097,0.2078389,0.2072233,0.2085413,0.2092814,0.2098635,0.2100714,0.2101092,0.209146,0.2078822,0.2089018,0.2112411,0.214835,0.223025,0.2363992,0.2546037,0.2676599,0.2650729,0.2590459,0.2570815,0.2592777,0.2653551,0.2734467,0.2791508,0.281554,0.2788863,0.2725191,0.268207,0.2676858,0.269925,0.2729794,0.2764853,0.2812931,0.2862028,0.2893616,0.2898855,0.2892087,0.2880344,0.2862939,0.2844824,0.2836982,0.2836139,0.2835934,0.2844662,0.2864273,0.289203,0.2938094,0.2993723,0.3051548,0.3113139,0.3171679,0.3231024,0.3304215,0.3386852,0.3441043,0.3457816,0.3477828,0.3515955,0.3552894,0.3580042,0.3616391,0.3651986,0.3687915,0.3723427,0.3775037,0.3836882,0.3896995,0.396828,0.4057441,0.4161031,0.4277564,0.4401629,0.4535633,0.4650493,0.4741667,0.4824585,0.4928022,0.5044935,0.5173256,0.5317321,0.5456988,0.5577414,0.5653762,0.5692949,0.5702475,0.5702841,0.5689923,0.5646341,0.5575581,0.5489229,0.5420273,0.5381017,0.5365583,0.5358617,0.5353842,0.5332182,0.5314521,0.532025,0.5334059,0.5346202
