class,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123
cream-tartar,-4.002295533,-3.75042185,-3.475265801,-3.159688279,-2.504503635,-1.790767515,-1.198195396,-0.743462686,-0.452211589,-0.377864846,-0.357679214,-0.187906665,-0.038081991,0.127363694,0.200047623,0.1825984,0.165762026,0.042966223,-0.023268759,-0.120515392,-0.250003805,-0.277934967,-0.283122773,-0.282298749,-0.245025697,-0.217063524,-0.17222806,-0.158773433,-0.204443259,-0.26278799,-0.334600638,-0.329848472,-0.232592978,-0.044790845,0.272442109,0.723734003,1.336741324,1.76409813,1.441104392,0.561054261,-0.316442578,-0.627997445,-0.25065948,0.285088956,0.59863743,0.599238465,0.256949573,-0.293719897,-0.719063899,-0.82971938,-0.598464016,-0.223451925,0.06025448,0.23635193,0.34111815,0.364932145,0.252507523,0.025753279,-0.210579136,-0.380357592,-0.465041553,-0.477623423,-0.431308259,-0.355001875,-0.264443421,-0.169227313,-0.055494295,0.10926175,0.286847759,0.440872296,0.558168701,0.603820806,0.61585185,0.657918417,0.741713377,0.763264998,0.609470833,0.3551428,0.173209253,0.153790052,0.209429386,0.241467375,0.233117857,0.2426089,0.266691662,0.311642313,0.412328286,0.522642638,0.640854625,0.765701628,0.931891593,1.146233793,1.342540503,1.505220244,1.564306301,1.475815291,1.291039009,1.153589462,1.177762306,1.33767758,1.555022003,1.702123559,1.729254324,1.540843772,1.137581542,0.633242003,0.17996684,-0.141008187,-0.418609726,-0.72063368,-1.062172385,-1.290840491,-1.275399642,-1.04244602,-0.728941849,-0.491699759,-0.423989509,-0.452266229,-0.433801005,-0.338466757,-0.192156738
cream-tartar,-3.984406772,-3.757254925,-3.547617851,-3.234914602,-2.498491906,-1.755323247,-1.181723619,-0.776306441,-0.509542856,-0.389586015,-0.302567075,-0.122245425,0.018439464,0.151190524,0.245385238,0.19331783,0.09535786,0.011800954,-0.072182818,-0.130896095,-0.221304944,-0.297103184,-0.310230064,-0.285339332,-0.224368079,-0.181491549,-0.150427444,-0.184104266,-0.228597001,-0.264712849,-0.311687298,-0.302065139,-0.206951926,-0.010883319,0.280781301,0.718847877,1.311987686,1.721582268,1.436447233,0.581224651,-0.292681436,-0.60512415,-0.249123391,0.279705303,0.609755523,0.60694998,0.259121507,-0.296178797,-0.731934406,-0.841037063,-0.601120437,-0.222935868,0.056676397,0.226600169,0.33442517,0.358850765,0.256129025,0.033070681,-0.210260878,-0.379242599,-0.466897423,-0.46736992,-0.418776323,-0.348804074,-0.25926515,-0.17121437,-0.050456786,0.122129749,0.294813432,0.451811981,0.554268768,0.594520806,0.620346228,0.669409378,0.751578232,0.766958673,0.609262419,0.359131908,0.183233478,0.158909448,0.218137908,0.24599757,0.231350162,0.231439951,0.256021573,0.315252977,0.419124312,0.525318389,0.635706062,0.757055371,0.923587761,1.140050283,1.327706676,1.492437396,1.550695839,1.460571077,1.284017628,1.149439873,1.176191154,1.332044523,1.53872297,1.679759656,1.708287585,1.533328261,1.13932461,0.641167009,0.188317605,-0.150595247,-0.424491918,-0.718028862,-1.056797463,-1.275389901,-1.272746273,-1.036775953,-0.707299794,-0.486540641,-0.420517644,-0.451656818,-0.438775753,-0.335883268,-0.194827446
cream-tartar,-4.022584395,-3.740922646,-3.487201929,-3.199266345,-2.534378872,-1.749431143,-1.182157671,-0.809769242,-0.53025396,-0.41399437,-0.257625999,-0.142633299,-0.030897257,0.125893903,0.186836132,0.191934731,0.165498591,0.079771465,-0.046485754,-0.151097949,-0.237451867,-0.281828453,-0.282903165,-0.282450811,-0.24666305,-0.20970449,-0.173807337,-0.179593338,-0.204183102,-0.260508652,-0.32946761,-0.321462706,-0.232727274,-0.022840613,0.272400647,0.717709834,1.311069093,1.723273604,1.45971639,0.588998665,-0.285339376,-0.599517445,-0.259572898,0.277845164,0.57416557,0.583301361,0.262926329,-0.306393087,-0.721021983,-0.828096998,-0.597802636,-0.215812757,0.055382747,0.246208423,0.352023941,0.362583319,0.257069371,0.019578726,-0.210121366,-0.383661476,-0.465311496,-0.463989911,-0.429792784,-0.349125822,-0.261349795,-0.169013264,-0.044289025,0.116712286,0.30040968,0.450990572,0.551232962,0.606581366,0.615953682,0.66348936,0.750700682,0.761230494,0.610989607,0.367013734,0.189001817,0.159424325,0.209020729,0.233341446,0.238988488,0.2360674,0.259965328,0.318351604,0.421500299,0.541001763,0.641751204,0.760962925,0.930538279,1.138625869,1.336031384,1.501352239,1.558388843,1.478053016,1.292612726,1.149642036,1.16006689,1.315917862,1.535676499,1.687128099,1.722680812,1.542648082,1.14189731,0.637749491,0.180949608,-0.148034946,-0.412683133,-0.71947422,-1.062941515,-1.276946674,-1.276961456,-1.035803191,-0.710761218,-0.484770139,-0.41315914,-0.4463466,-0.438306217,-0.345155153,-0.202979779
cream-tartar,-4.088211868,-3.796557991,-3.461080281,-3.168829979,-2.480555722,-1.772680326,-1.187944447,-0.814592179,-0.553679723,-0.4205688,-0.270602095,-0.126157577,-0.008462321,0.141050321,0.183891101,0.19495046,0.132046984,0.014050518,-0.063787588,-0.16585588,-0.250843606,-0.296365306,-0.310839879,-0.302483919,-0.246475309,-0.192425315,-0.171941524,-0.151538655,-0.197788655,-0.276620304,-0.326063731,-0.336514675,-0.246769027,-0.045954746,0.241338326,0.67790577,1.268187812,1.689140281,1.396251592,0.537063785,-0.343019916,-0.696023263,-0.339331964,0.157293193,0.45415306,0.471666709,0.167409959,-0.280215345,-0.608294674,-0.669599188,-0.44739299,-0.120554468,0.131243757,0.287955472,0.376407865,0.395429063,0.283432824,0.04307609,-0.209648244,-0.385531013,-0.462111828,-0.463474017,-0.417062174,-0.336535655,-0.249485913,-0.159764241,-0.054294222,0.112946362,0.297721575,0.449774273,0.556516568,0.589093723,0.576657189,0.59953118,0.667457823,0.699832672,0.581121394,0.359502631,0.198476567,0.169488459,0.230664097,0.26892828,0.274222686,0.280020607,0.306626008,0.370415131,0.470613223,0.586559661,0.688816772,0.801276066,0.964509506,1.166242402,1.369349477,1.534400668,1.583491933,1.486469286,1.303552285,1.16357347,1.17777081,1.333399068,1.545473514,1.699786037,1.73018279,1.550985211,1.146242646,0.645165272,0.194775128,-0.141838489,-0.412756817,-0.718742903,-1.057214732,-1.280550843,-1.272317764,-1.035860279,-0.716219331,-0.493085526,-0.436230231,-0.459856498,-0.434929482,-0.336895309,-0.20454865
cream-tartar,-3.883254223,-3.664093499,-3.596410832,-3.236293797,-2.583833193,-1.803772755,-1.181615456,-0.789186796,-0.482695733,-0.395562378,-0.291906943,-0.144704067,-0.014298742,0.129984761,0.201186989,0.230807004,0.176554684,0.064561261,-0.010412914,-0.116216712,-0.217605286,-0.27941689,-0.325871392,-0.311345319,-0.265644898,-0.219239643,-0.151256882,-0.152671169,-0.188571607,-0.262885575,-0.351070027,-0.333630737,-0.248868892,-0.045470011,0.260191562,0.720138223,1.34706778,1.750284423,1.446155636,0.562142747,-0.341414706,-0.686243891,-0.353503095,0.135575737,0.420383108,0.409896758,0.130534163,-0.272579371,-0.575432375,-0.615775739,-0.413172491,-0.10542719,0.138816749,0.274149766,0.374430301,0.387214292,0.260280821,0.026169276,-0.220403083,-0.382432125,-0.457450929,-0.466876949,-0.435562558,-0.356939552,-0.258970507,-0.164927303,-0.046659614,0.113159509,0.291635224,0.449239809,0.556847247,0.591261067,0.596328803,0.618902004,0.680405819,0.706344686,0.562372049,0.339531715,0.172961254,0.140508046,0.215662277,0.257947785,0.276064209,0.283738913,0.303531245,0.363840842,0.461038877,0.576060938,0.672883471,0.790100063,0.949771447,1.152176171,1.351389129,1.522571799,1.590225226,1.505474154,1.315702604,1.164473856,1.171488353,1.32721389,1.541753171,1.696096738,1.737437336,1.55279508,1.154844696,0.63810646,0.180812936,-0.149642531,-0.42831568,-0.728098495,-1.074868286,-1.299050578,-1.290603326,-1.065040603,-0.744583641,-0.509373292,-0.455305644,-0.487629581,-0.477988109,-0.38091319,-0.226234134
cream-tartar,-4.015844234,-3.775093572,-3.556692388,-3.267784102,-2.496061756,-1.75225303,-1.150434071,-0.72534892,-0.501951547,-0.389718626,-0.32166466,-0.175673747,-0.018113974,0.116457936,0.17463791,0.14497997,0.108828783,0.017800441,-0.055332134,-0.138582965,-0.239871925,-0.277755444,-0.296808097,-0.305415808,-0.243763677,-0.204852149,-0.158958843,-0.150268711,-0.229022373,-0.277771928,-0.332192023,-0.334823489,-0.234953661,-0.055287177,0.224656742,0.67353598,1.27231137,1.691288403,1.396507272,0.521504384,-0.341880193,-0.654943719,-0.301065497,0.181164125,0.4600111,0.463036687,0.166102129,-0.284777682,-0.606940445,-0.65851478,-0.451716922,-0.122545408,0.11321356,0.268044461,0.368200512,0.373407998,0.266444002,0.035598802,-0.20675082,-0.364932494,-0.44836465,-0.456573745,-0.421598925,-0.350712688,-0.248764362,-0.161423969,-0.045483617,0.115292059,0.297073007,0.453197162,0.549752181,0.592504512,0.586402388,0.610716474,0.683218156,0.700979053,0.581418188,0.364569509,0.193524222,0.169824545,0.231780882,0.270095985,0.280687786,0.284097002,0.308429071,0.369294459,0.464779509,0.582864295,0.687691349,0.807418554,0.968314114,1.169469905,1.368917341,1.523219251,1.57231797,1.482020924,1.299409775,1.16702426,1.180682108,1.337031046,1.549445495,1.694141656,1.721924901,1.5487142,1.154306007,0.645869622,0.187011494,-0.148578339,-0.410403207,-0.706446123,-1.048664073,-1.27606559,-1.269483928,-1.030195858,-0.717232736,-0.49271744,-0.432683751,-0.459248669,-0.437894233,-0.346127103,-0.208136985
cream-tartar,-3.999895486,-3.756746015,-3.469522204,-3.211631555,-2.59494301,-1.795270969,-1.153599018,-0.747113778,-0.47337913,-0.388734247,-0.284959978,-0.115234929,0.010335798,0.154554485,0.228261918,0.234891141,0.187528337,0.072585901,-0.024892913,-0.137897338,-0.225304654,-0.271427748,-0.291584587,-0.279305911,-0.260957881,-0.206482888,-0.160101393,-0.166653711,-0.198055622,-0.27358263,-0.334902181,-0.327245505,-0.244741661,-0.047610694,0.251318081,0.709280551,1.331686224,1.738800548,1.428009923,0.533519986,-0.369403369,-0.708055192,-0.364486054,0.127114728,0.39107627,0.371376247,0.100196388,-0.274463963,-0.533526647,-0.566338998,-0.368938862,-0.07620249,0.151010696,0.29404812,0.375750612,0.389150565,0.275374012,0.044800071,-0.203443596,-0.381857389,-0.467532801,-0.4796146,-0.437438278,-0.356846297,-0.256881908,-0.156539146,-0.041707454,0.119127359,0.294401884,0.446261866,0.550625229,0.577588175,0.570282185,0.589123947,0.648397821,0.68467398,0.55457354,0.334455623,0.172342646,0.136441784,0.206834605,0.256356907,0.275538589,0.287428125,0.313455903,0.368146231,0.470686942,0.583911316,0.684141796,0.810038601,0.963293643,1.161991938,1.361849962,1.524370536,1.593128354,1.495767973,1.298467814,1.153107855,1.165181963,1.328451594,1.54617007,1.697662446,1.72956424,1.545588667,1.150333117,0.638557038,0.178908807,-0.157929591,-0.437181415,-0.730206951,-1.074359029,-1.300137165,-1.294646137,-1.067002283,-0.738601917,-0.513929677,-0.462214041,-0.496135364,-0.485205604,-0.381952751,-0.243345064
cream-tartar,-3.985283146,-3.756657374,-3.4941421,-3.194174461,-2.517531505,-1.780039399,-1.103678386,-0.743895882,-0.482956519,-0.371834036,-0.308776831,-0.109057594,0.00471515,0.188240493,0.252407662,0.215628991,0.161638467,0.028772273,-0.029761979,-0.122436512,-0.218086282,-0.253784668,-0.292575518,-0.294844414,-0.243547183,-0.223020278,-0.165299208,-0.188476374,-0.230941381,-0.274275959,-0.35542646,-0.321232758,-0.243656993,-0.041449242,0.259428033,0.706614228,1.325197782,1.697964485,1.372341553,0.488187357,-0.413119336,-0.73096362,-0.392087902,0.097233873,0.397309837,0.408491087,0.138019096,-0.292651198,-0.5951489,-0.63122865,-0.386739896,-0.046734924,0.174934286,0.325825516,0.403567479,0.410951407,0.27645885,0.019187709,-0.226554948,-0.391233171,-0.446999934,-0.446164493,-0.424037934,-0.356411775,-0.263004191,-0.175934379,-0.052050284,0.102436456,0.272011576,0.424996601,0.506197554,0.528748511,0.508702392,0.504819003,0.557524463,0.589452237,0.496372596,0.300726689,0.150166371,0.121528422,0.186073987,0.247620573,0.264903655,0.277657848,0.30841185,0.382714114,0.494209058,0.611271627,0.713213168,0.835270573,1.00411561,1.195283083,1.376112165,1.536148722,1.599649616,1.516857912,1.328121082,1.169725728,1.179920179,1.342448218,1.574393494,1.744579985,1.784281955,1.605525893,1.196539953,0.677290713,0.201893935,-0.144586814,-0.424595884,-0.737105517,-1.079615327,-1.307616374,-1.295886078,-1.051835077,-0.726126078,-0.485074056,-0.426930072,-0.470254263,-0.448268675,-0.350315879,-0.204915111
cream-tartar,-3.864100084,-3.635178738,-3.391664444,-3.111400816,-2.442730752,-1.681798351,-1.168055178,-0.798011205,-0.583518053,-0.400526509,-0.228933512,-0.080802731,0.012618987,0.108862883,0.213864683,0.233969269,0.136617859,0.014507558,-0.099569451,-0.184986862,-0.228715366,-0.290313595,-0.299289646,-0.306755451,-0.272785581,-0.232224019,-0.229131828,-0.211602289,-0.232873883,-0.280013408,-0.344630605,-0.358361644,-0.268053475,-0.065533985,0.226623979,0.670067461,1.249692472,1.619229979,1.289312799,0.388310367,-0.507670113,-0.870753223,-0.552405448,-0.069610126,0.204981687,0.244109278,0.037823324,-0.270071714,-0.464477061,-0.435376593,-0.191575504,0.106081893,0.300526903,0.391001352,0.454125083,0.445091062,0.30468237,0.051443003,-0.216573898,-0.395704398,-0.486633446,-0.495057266,-0.447324321,-0.372004205,-0.274660423,-0.199433362,-0.082355691,0.091041973,0.263179573,0.414390343,0.481715305,0.475186158,0.434404924,0.396487056,0.433718448,0.478758883,0.424801891,0.279665669,0.133769747,0.100497032,0.171123179,0.244987967,0.294162511,0.324243877,0.364573563,0.451034417,0.568731441,0.687162232,0.795964057,0.913993641,1.07598513,1.276310949,1.466817114,1.629080142,1.677967892,1.580630212,1.372368734,1.213541135,1.23011571,1.397362552,1.649826964,1.843471086,1.887600796,1.707835688,1.276410107,0.715895055,0.226184634,-0.135952665,-0.431642165,-0.759449575,-1.130521737,-1.36881729,-1.34728331,-1.096913411,-0.763072642,-0.516702608,-0.451145703,-0.482804437,-0.465920186,-0.367114973,-0.213953087
cream-tartar,-3.96235522,-3.703263398,-3.442496818,-3.193642799,-2.561943608,-1.777034851,-1.198484818,-0.812740736,-0.544696845,-0.392041526,-0.276313496,-0.144590399,0.035185484,0.178178275,0.264624327,0.267518729,0.165310426,0.051245137,-0.070019358,-0.172326795,-0.240951318,-0.295495858,-0.305368669,-0.296747045,-0.260851649,-0.211926185,-0.143558508,-0.132988757,-0.198379421,-0.291332245,-0.370116466,-0.339221311,-0.231049969,-0.017526585,0.282585543,0.739138092,1.327496349,1.720675455,1.400934863,0.496703729,-0.374714165,-0.732751891,-0.402600763,0.094991618,0.400437437,0.447012232,0.163826425,-0.296460158,-0.617110978,-0.648800703,-0.405682919,-0.07439626,0.165538734,0.310637364,0.382971889,0.41063769,0.288435931,0.038392308,-0.213464259,-0.405032542,-0.469777334,-0.472037882,-0.441803618,-0.364522924,-0.274317304,-0.181872165,-0.061044758,0.09673547,0.281690336,0.442090096,0.541381466,0.568975169,0.550935847,0.564494628,0.629732085,0.654413362,0.533348635,0.32131526,0.165885702,0.13650609,0.198329444,0.253609976,0.259533963,0.261826054,0.290996883,0.363648336,0.489022372,0.608772826,0.709265817,0.819110415,0.974377755,1.179126308,1.371690434,1.539034056,1.594365657,1.509938327,1.324406683,1.174175634,1.19008959,1.348288883,1.565363054,1.718716814,1.749948422,1.577541474,1.174986727,0.658425271,0.190995055,-0.146738295,-0.427819765,-0.735987253,-1.081660308,-1.304162799,-1.288845146,-1.044492697,-0.718011016,-0.49622349,-0.443224534,-0.486239529,-0.464721518,-0.353842024,-0.199744761
cream-tartar,-3.818279838,-3.593305595,-3.442107098,-3.16205215,-2.474278856,-1.767931316,-1.23805814,-0.809000509,-0.502119221,-0.397497816,-0.299377812,-0.153568742,-0.007283112,0.117290921,0.164253564,0.185703715,0.127565085,0.012556996,-0.089529376,-0.17880655,-0.237069284,-0.278111335,-0.29731272,-0.301912845,-0.247148191,-0.198074124,-0.165222943,-0.177625079,-0.2453462,-0.299440691,-0.362480606,-0.375981476,-0.2894197,-0.086610447,0.20579865,0.62713866,1.189977192,1.535899974,1.190930312,0.310213214,-0.564586601,-0.905356581,-0.626833905,-0.219770829,-0.023651614,-0.031551253,-0.143458395,-0.229397997,-0.19204101,-0.086440011,0.082998478,0.255501511,0.369940376,0.439082903,0.475481805,0.466721711,0.313759281,0.056148972,-0.198373628,-0.374533595,-0.444164264,-0.447946957,-0.408953451,-0.336106004,-0.248129441,-0.16150313,-0.048599846,0.107240144,0.270160686,0.408953739,0.485918132,0.471781849,0.408190912,0.337314238,0.320255717,0.379218398,0.375434051,0.275166218,0.150118935,0.101079617,0.184495769,0.294787902,0.365242623,0.410808681,0.46337752,0.551832297,0.662357747,0.773051978,0.868833861,0.966761918,1.116259362,1.303822013,1.492926864,1.652445299,1.69577252,1.591174282,1.377774814,1.212570756,1.220892349,1.387120679,1.630864425,1.81421912,1.857059852,1.67309953,1.237538845,0.693453268,0.214512412,-0.146135734,-0.43032914,-0.753228131,-1.120816177,-1.353132418,-1.345924452,-1.096154212,-0.768128895,-0.542987525,-0.489521828,-0.518418225,-0.50253621,-0.407225922,-0.269963487
cream-tartar,-4.006755607,-3.72560118,-3.466784222,-3.164912017,-2.541288105,-1.779792054,-1.18579933,-0.777069695,-0.496709806,-0.401983304,-0.287079894,-0.131510684,0.001811445,0.175771674,0.248147584,0.218858994,0.145450912,0.033474903,-0.069759723,-0.132507866,-0.223951247,-0.280445132,-0.291806306,-0.294061629,-0.248877893,-0.216421353,-0.184354065,-0.170168998,-0.215013051,-0.283944018,-0.343104345,-0.321869024,-0.232457913,-0.033674547,0.268575246,0.707111015,1.308056317,1.687767068,1.386211221,0.520847829,-0.348823566,-0.663522103,-0.318612145,0.190828545,0.49491088,0.515379362,0.21291672,-0.293079025,-0.681418904,-0.759199136,-0.52813709,-0.161366385,0.102471474,0.266503614,0.364610914,0.372955757,0.255750372,0.017037429,-0.219821104,-0.385337355,-0.460505085,-0.469606562,-0.427876517,-0.352513432,-0.258475045,-0.172739221,-0.060391456,0.109445919,0.28330264,0.443015114,0.541032027,0.571806185,0.569015824,0.587202741,0.662546873,0.688030425,0.554211163,0.331524575,0.169499921,0.146639076,0.205853344,0.241305805,0.250372293,0.255722672,0.281506545,0.351339932,0.466170449,0.589134417,0.689529114,0.803863955,0.96631285,1.171248423,1.37225504,1.531604505,1.590645287,1.50140912,1.31360934,1.174884349,1.184612709,1.35024559,1.571485972,1.727715597,1.763946559,1.58012822,1.173836141,0.650327014,0.184635518,-0.147908795,-0.420617787,-0.717241663,-1.066076205,-1.297547912,-1.275528257,-1.040633474,-0.718510009,-0.483190986,-0.432022697,-0.457363377,-0.440801984,-0.341124559,-0.188727672
cream-tartar,-3.896741161,-3.711496145,-3.326311786,-3.036078758,-2.310733007,-1.54456579,-1.065176255,-0.740265895,-0.563266492,-0.442230285,-0.32790803,-0.207794318,-0.087849657,0.039523051,0.119559996,0.11144263,0.051232753,-0.043269719,-0.162701398,-0.22665663,-0.26500208,-0.291715067,-0.275203439,-0.304685366,-0.269280822,-0.237369514,-0.214285297,-0.191346813,-0.244286035,-0.292414589,-0.367495131,-0.37164417,-0.25957933,-0.080785945,0.176540414,0.566914351,1.074083643,1.405039037,1.064842669,0.208904953,-0.629570951,-0.939913771,-0.614464196,-0.169792799,0.131051098,0.193987652,0.011125383,-0.271172445,-0.424255491,-0.337775659,-0.062458475,0.217909838,0.376427294,0.455168667,0.487626476,0.469440368,0.310224848,0.062987633,-0.187997853,-0.365918293,-0.436661801,-0.464378892,-0.42515904,-0.350729927,-0.264831572,-0.174317831,-0.07932715,0.081013434,0.24499736,0.371108014,0.441545481,0.424465492,0.36041699,0.308901586,0.337975458,0.406463009,0.391184288,0.26312809,0.134745447,0.111607309,0.185371876,0.276156682,0.320385401,0.344237635,0.392353072,0.477652462,0.597365406,0.725408489,0.830957576,0.952429526,1.115266528,1.31546965,1.525023046,1.693714171,1.739983162,1.62684718,1.413580489,1.257963134,1.284775219,1.466477449,1.734047429,1.939835066,1.997507719,1.809113398,1.346764504,0.775957679,0.265455457,-0.108999988,-0.420459128,-0.765453049,-1.13968115,-1.384646376,-1.366017238,-1.108467907,-0.756551635,-0.499695996,-0.423799345,-0.435035413,-0.40690298,-0.299629864,-0.14947898
cream-tartar,-3.769874919,-3.552590373,-3.330138409,-3.020229403,-2.364226149,-1.620348673,-1.080979955,-0.760098507,-0.55060725,-0.470655023,-0.387545833,-0.251241672,-0.105010979,0.078484894,0.122704563,0.121099453,0.079789693,-0.054552831,-0.14527187,-0.233974535,-0.277220783,-0.292535159,-0.326468811,-0.306250343,-0.268869773,-0.231650454,-0.213156925,-0.234734928,-0.239340188,-0.304281309,-0.362083019,-0.355023494,-0.28748461,-0.082434405,0.169400688,0.565836214,1.103369041,1.414449703,1.089315083,0.224746654,-0.629235447,-0.947340129,-0.640761172,-0.176584088,0.122753382,0.186892688,0.002399724,-0.287891436,-0.422794639,-0.351851738,-0.094467551,0.205489773,0.380115378,0.476305105,0.508342212,0.467887524,0.323226436,0.0598168,-0.208900795,-0.384782381,-0.46831171,-0.469098732,-0.426260789,-0.349580914,-0.260064599,-0.188531432,-0.081645904,0.076879784,0.247373526,0.380068039,0.4464974,0.433696463,0.354454331,0.303234311,0.337857346,0.407329759,0.391110012,0.25578519,0.12478307,0.108881386,0.189703479,0.281554231,0.326710338,0.350875749,0.395709354,0.484193074,0.605339671,0.728542585,0.84773938,0.96892592,1.134537761,1.336132173,1.527773423,1.700551304,1.752463666,1.646998327,1.446566695,1.281827679,1.299995748,1.478503205,1.741352163,1.95661146,2.020949,1.833803537,1.361013596,0.778397151,0.258696578,-0.118448042,-0.432448968,-0.786302481,-1.160702881,-1.405679642,-1.38479546,-1.125113821,-0.771201134,-0.51341308,-0.435542318,-0.443720242,-0.408070529,-0.300094709,-0.153325527
sugar,-1.973221994,-1.960870277,-1.840595996,-1.508471511,-1.021014016,-0.556336436,-0.095574769,0.494849208,1.110629684,1.13608702,0.445388108,-0.383903006,-0.810671254,-0.578777251,-0.216896921,-0.133785932,-0.185347284,-0.282257259,-0.364842715,-0.417354015,-0.427940432,-0.408471407,-0.389576118,-0.37402899,-0.376761198,-0.393666329,-0.417897544,-0.448363116,-0.472761607,-0.474518887,-0.436715978,-0.338157302,-0.144287634,0.105516675,0.304707185,0.457034528,0.659000421,0.897117928,1.046278312,1.058796747,0.931862616,0.818219216,0.700785921,0.309559358,-0.219772622,-0.657754493,-0.806256785,-0.59153431,-0.33320549,-0.146743947,-0.014487218,0.017607703,-0.009290038,-0.081771434,-0.114324369,-0.108363871,-0.187962055,-0.384927973,-0.609676177,-0.716029926,-0.662560298,-0.505678983,-0.314170697,-0.129923332,0.055197925,0.279899402,0.57646257,0.92244853,1.23671227,1.420017748,1.423080997,1.213550555,0.740365862,0.122176638,-0.363616434,-0.435071227,-0.039020424,0.626571227,1.439144239,2.356762995,3.382148131,4.309229257,4.271813933,2.803947622,0.726573939,-0.774545738,-0.907293442,-0.116657899,0.517787701,0.706135653,0.630220023,0.459347507,0.285590351,0.13323316,0.00175599,-0.09295908,-0.159454638,-0.227595028,-0.323838411,-0.422940496,-0.453968431,-0.395006296,-0.256924262,-0.103410263,-0.004450634,0.033676572,-0.018823156,-0.160788221,-0.37035298,-0.634663647,-0.876112676,-1.049535838,-1.142865052,-1.167398657,-1.154166583,-1.105796491,-1.036701604,-0.951468456,-0.864076517,-0.797896197,-0.732391448
sugar,-1.98406378,-1.953369019,-1.846185241,-1.500050305,-1.012946728,-0.549183517,-0.088907662,0.486239968,1.104822848,1.131009763,0.449095137,-0.374010158,-0.804569094,-0.580314387,-0.217287279,-0.135299038,-0.187757646,-0.276688253,-0.361856765,-0.419163529,-0.434050061,-0.412907652,-0.388440895,-0.372814562,-0.377027621,-0.397918731,-0.420766003,-0.447253415,-0.470616702,-0.47302271,-0.43994071,-0.343800824,-0.145169137,0.10699404,0.304897308,0.459043904,0.658992145,0.898014983,1.049842386,1.061798829,0.935140087,0.819592965,0.701454505,0.307274244,-0.223256835,-0.663021783,-0.809520117,-0.589833275,-0.334017739,-0.146262305,-0.012371763,0.017864406,-0.00716437,-0.082849734,-0.114807298,-0.107208632,-0.189009069,-0.384274317,-0.608943729,-0.716561699,-0.663622257,-0.507419147,-0.315640895,-0.12964687,0.056820283,0.283086219,0.578432868,0.922560089,1.236746486,1.421394048,1.424874136,1.215490627,0.741907473,0.122422025,-0.366366448,-0.438628549,-0.039848037,0.629050202,1.444079151,2.362984421,3.385699324,4.305722321,4.269421954,2.804254527,0.735219081,-0.764111494,-0.904713868,-0.12067778,0.509528101,0.701653731,0.630114818,0.459844962,0.283498489,0.129621161,0.001654412,-0.097029411,-0.16536609,-0.230524895,-0.326612269,-0.419613215,-0.452706955,-0.394982891,-0.254556622,-0.107989444,-0.00760567,0.027626886,-0.023075345,-0.165387255,-0.374368238,-0.626415849,-0.874594343,-1.045321833,-1.141874827,-1.168970219,-1.148249344,-1.104969474,-1.036014231,-0.953111562,-0.86828292,-0.798868447,-0.73413453
sugar,-1.979130138,-1.961449366,-1.843524238,-1.491049049,-1.017490208,-0.551798493,-0.100166471,0.488292279,1.111158518,1.142128535,0.457976891,-0.376083201,-0.815215869,-0.589843949,-0.221168,-0.13725787,-0.183481498,-0.280967644,-0.362850927,-0.413948441,-0.434053182,-0.413864482,-0.390534105,-0.371019398,-0.373293811,-0.395377091,-0.420010776,-0.449363684,-0.472752588,-0.474548955,-0.441387566,-0.342579306,-0.145874723,0.106006977,0.305742088,0.458991632,0.660718577,0.897327743,1.047344465,1.06091573,0.937193161,0.823329152,0.700018316,0.305580677,-0.224402259,-0.659016921,-0.803545691,-0.588798946,-0.3299397,-0.145467422,-0.01305937,0.018510101,-0.010909239,-0.086744001,-0.119340949,-0.109464582,-0.18643178,-0.383392513,-0.608776729,-0.716003462,-0.662511404,-0.504715228,-0.314599934,-0.129505924,0.056170613,0.28253296,0.579489164,0.923198664,1.237251836,1.423843904,1.426639441,1.215576777,0.740328564,0.117447674,-0.365975716,-0.436595563,-0.037301005,0.633464778,1.445417956,2.366535723,3.39038637,4.308844819,4.265072467,2.798637987,0.736019599,-0.759013031,-0.897242878,-0.120748738,0.502517815,0.69375796,0.621486469,0.45429876,0.282463134,0.125909903,-0.003922391,-0.094765991,-0.164721508,-0.229105272,-0.325839615,-0.424077884,-0.451623645,-0.39272939,-0.253717039,-0.107605056,-0.007566227,0.026964186,-0.022377124,-0.163122164,-0.374570092,-0.629402314,-0.87598031,-1.051299679,-1.142249077,-1.161847225,-1.144321916,-1.101534881,-1.036415323,-0.952173107,-0.865641667,-0.79923417,-0.736061292
